"alt_texts","annotation_id","annotator","created_at","date","id","lead_time","like_count","links","name","referenced_post_id","referenced_post_type","referenced_post_url","referenced_username","reply_count","repost_count","sentiment","text","updated_at","url","username"
"['']",46,"1","2024-11-29T10:53:42.017870Z","2023-10-17 15:10:31.208000","3kbxfqbjugc2t",10.299,3,"[]","L’Europe Ensemble","","","","",0,1,"{""choices"":[""international"",""économie""]}","Le Parlement 🇪🇺 a voté ce midi une aide de 50 milliards pour l’Ukraine sur 4 ans. 

Des milliards pour les 🇺🇦 bien sûr, mais aussi pour protéger l’Europe et les Européens. 

🤮Les eurodéputés RN se sont honteusement abstenus. Encore aujourd’hui, ils restent pro-Poutine.","2024-11-29T10:53:42.017870Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbxfqbjugc2t","ensembleue.bsky.social"
"['']",47,"1","2024-11-29T10:53:57.920854Z","2023-10-17 07:20:06.692000","3kbwlh4jhbk2m",15.592,4,"[]","L’Europe Ensemble","","","","",0,1,"{""choices"":[""international"",""institutions""]}","👏👏👏Les résultats officiels ont confirmé les sondages sortis des urnes : la Pologne met fin à 8 ans de pouvoir du sinistre PiS.

Le pays va retrouver le chemin de l’état de droit et de l’🇪🇺.","2024-11-29T10:53:57.920854Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbwlh4jhbk2m","ensembleue.bsky.social"
"[]",48,"1","2024-11-29T10:54:18.757399Z","2023-10-16 19:51:43.091000","3kbvey6fghr2k",20.518,6,"[]","L’Europe Ensemble","","","","",0,2,"{""choices"":[""international"",""police \/ justice""]}","De tout cœur avec nos amis belges et suédois touchés ce soir par ce qui semble être un attentat islamiste. 

Après Arras, c’est une nouvelle fois l’🇪🇺 qu’on frappe au cœur. Nous ne céderons rien de nos valeurs de tolérance et de respect.","2024-11-29T10:54:18.757399Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbvey6fghr2k","ensembleue.bsky.social"
"['']",50,"1","2024-11-29T10:54:36.146968Z","2023-10-16 06:04:36.356000","3kbtwr6oc5x2w",9.728,3,"[]","L’Europe Ensemble","","","","",1,2,"police / justice","😢Il y a 3 ans jour pour jour, Samuel Paty était assassiné par un fanatique islamiste. Vendredi, Dominique Bernard était, lui aussi tué.

Ciblés parce que professeurs. Exécutés parce qu’ils étaient les symboles de notre République. 

Aujourd’hui, nous pensons fort à eux et à tous nos professeurs.","2024-11-29T10:54:36.146968Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbtwr6oc5x2w","ensembleue.bsky.social"
"['']",51,"1","2024-11-29T10:54:50.905524Z","2023-10-14 09:56:53.063000","3kbpcsorcwn2m",14.442,2,"[]","L’Europe Ensemble","","","","",0,1,"{""choices"":[""international"",""institutions""]}","🇪🇺L’élection de ce dimanche 15 octobre en Pologne est la plus importante de l’année. Les sondages mettent au coude à coude le parti d’extrême droite du PiS et la coalition dont font partie nos alliés de Polska 2050. 

Demain, l’alternance en Pologne peut devenir une réalité !","2024-11-29T10:54:50.905524Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbpcsorcwn2m","ensembleue.bsky.social"
"['']",52,"1","2024-11-29T10:54:56.385886Z","2023-10-13 18:18:15.889000","3kbnoecjggl2u",5.147,10,"[]","L’Europe Ensemble","","","","",2,7,"police / justice","Il s’appelait Dominique Bernard. Professeur de français, il a été lâchement assassiné ce matin à Arras, victime de la barbarie du terrorisme islamiste. Hommage.","2024-11-29T10:54:56.385886Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbnoecjggl2u","ensembleue.bsky.social"
"[]",54,"1","2024-11-29T10:56:00.972499Z","2023-10-13 15:03:19.141000","3kbndhpnpwb2k",49.318,4,"[]","L’Europe Ensemble","","","","",0,2,"police / justice","#Arras | Aux côtés du président de la République, nous dénonçons la barbarie du terrorisme islamiste. 

Nos écoles doivent rester des sanctuaires, notre communauté pédagogique doit être protégée.  

Notre détermination à combattre le terrorisme est totale.","2024-11-29T10:56:00.972499Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbndhpnpwb2k","ensembleue.bsky.social"
"[]",55,"1","2024-11-29T10:56:29.728999Z","2023-10-13 10:14:18.056000","3kbmtcvvfno2k",28.45,2,"[]","L’Europe Ensemble","","","","",0,0,"police / justice","Arras : nos pensées vont aux victimes de cette lâche attaque et à leurs proches. Soutien au corps enseignant.","2024-11-29T10:56:29.728999Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbmtcvvfno2k","ensembleue.bsky.social"
"['']",57,"1","2024-11-29T10:56:46.034566Z","2023-10-13 05:56:47.985000","3kbmewhsy742c",4.714,3,"[]","L’Europe Ensemble","","","","",0,0,"international","« Je parle en notre nom à tous quand je dis que nous partageons le chagrin d’Israël. »","2024-11-29T10:56:46.034566Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbmewhsy742c","ensembleue.bsky.social"
"['']",58,"1","2024-11-29T10:56:54.546410Z","2023-10-12 18:17:28.175000","3kbl5txl7jo2q",8.182,6,"[]","L’Europe Ensemble","","","","",0,4,"{""choices"":[""international"",""culture et médias""]}","En exigeant des plateformes numériques qu’elles respectent la loi pour contrôler le contenu qu’elles hébergent, @thierrybreton.bsky.social vient rappeler que l’🇪🇺 a fixé des règles uniques au monde avec son DSA. 

Nous voulons mettre fin au far west numérique.","2024-11-29T10:56:54.546410Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbl5txl7jo2q","ensembleue.bsky.social"
"[]",59,"1","2024-11-29T10:57:02.104892Z","2023-10-12 12:08:32.534000","3kbkjabdxga2q",7.241,1,"[]","L’Europe Ensemble","3kbkixgpnoe2y","replied_to","https://bsky.app/profile/fabricepm.bsky.social/post/3kbkixgpnoe2y","fabricepm.bsky.social",1,0,"autre","C’est l’idée. On attend la possibilité de poster des vidéos avec impatience par contre.","2024-11-29T10:57:02.104892Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbkjabdxga2q","ensembleue.bsky.social"
"[]",60,"1","2024-11-29T10:57:16.409633Z","2023-10-12 06:34:32.407000","3kbjwbveght2k+ensembleue.bsky.social",13.989,29,"[]","L’Europe Ensemble","3kbjwbveght2k","reposted","https://bsky.app/profile/fabiennekeller.bsky.social/post/3kbjwbveght2k","fabiennekeller.bsky.social",0,19,"{""choices"":[""international"",""culture et médias""]}","La haine antisémite qui se déchaîne sur internet est ignoble. 

Les plateformes et réseaux sociaux n'en font pas assez pour protéger les utilisateurs et se conformer aux nouvelles règles 🇪🇺

Rappel indispensable du Commissaire @thierrybreton.bsky.social à Meta 👇🏻","2024-11-29T10:57:16.409633Z","https://bsky.app/profile/fabiennekeller.bsky.social/post/3kbjwbveght2k","ensembleue.bsky.social"
"['']",62,"1","2024-11-29T10:57:31.890445Z","2023-10-11 19:52:14.889000","3kbisojh3u22o",38.349000000000004,6,"['https://www.lepoint.fr/monde/l-europe-doit-reconnaitre-les-gardiens-de-la-revolution-iraniens-comme-organisation-terroriste-10-10-2023-2538839_24.php']","L’Europe Ensemble","","","","",0,1,"international","🇮🇱🇮🇷 Retrouvez la tribune complète de @nathalieloiseau.bsky.social et Ilana Cicurel parue dans Le Point  :  

 « L’Europe doit reconnaître les gardiens de la Révolution iraniens comme organisation terroriste » 

👉 www.lepoint.fr/monde/l-euro...","2024-12-27T14:17:05.335262Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbisojh3u22o","ensembleue.bsky.social"
"['']",664,"1","2024-12-23T14:28:37.754237Z","2023-10-11 15:08:27.193000","3kbict2hx3s2z",15.584999999999999,2,"[]","L’Europe Ensemble","","","","",0,2,"international","La solidarité de l’🇪🇺 envers le peuple israélien est totale. 

🔴Nous demandons la libération immédiate des otages du Hamas.","2024-12-23T14:28:37.754237Z","https://bsky.app/profile/ensembleue.bsky.social/post/3kbict2hx3s2z","ensembleue.bsky.social"
"[]",63,"1","2024-11-29T10:57:56.359501Z","2024-11-26 08:59:51.052000","3lbr3dkwcqc2k+mouvementdemocrate.bsky.social",22.557000000000002,3,"[]","Mouvement Démocrate","3lbr3dkwcqc2k","reposted","https://bsky.app/profile/bayrou.bsky.social/post/3lbr3dkwcqc2k","bayrou.bsky.social",1,1,"vie politique","🗣️ Je suis engagé pour l’avenir de mon pays, depuis des années et jusqu’au bout. Un citoyen, c’est quelqu’un qui ne dépose jamais les armes, qui ne laisse pas tomber ses espoirs, ses idéaux et ses indignations.
#BFMTV","2024-12-26T09:37:10.987822Z","https://bsky.app/profile/bayrou.bsky.social/post/3lbr3dkwcqc2k","mouvementdemocrate.bsky.social"
"[]",64,"1","2024-11-29T10:58:16.397035Z","2024-11-26 08:59:47.353000","3lbr3c2ia722k+mouvementdemocrate.bsky.social",41.199,2,"[]","Mouvement Démocrate","3lbr3c2ia722k","reposted","https://bsky.app/profile/bayrou.bsky.social/post/3lbr3c2ia722k","bayrou.bsky.social",1,1,"autre","🗣️ Nous vivons dans un pays envahi de désespérance, de fatalisme. Le devoir d’un responsable public est de porter l'espérance, la vitalité. La France a traversé des périodes plus sombres, on s’en est sortis. Je serai constamment du côté de ceux qui pensent qu’on peut s’en sortir. #BFMTV","2024-12-26T09:37:34.570398Z","https://bsky.app/profile/bayrou.bsky.social/post/3lbr3c2ia722k","mouvementdemocrate.bsky.social"
"['']",65,"1","2024-11-29T10:58:25.541186Z","2024-11-25 16:26:04.251000","3lbrwdcrdvs2y+mouvementdemocrate.bsky.social",8.834,13,"[]","Mouvement Démocrate","3lbrwdcrdvs2y","reposted","https://bsky.app/profile/jnbarrot.bsky.social/post/3lbrwdcrdvs2y","jnbarrot.bsky.social",0,3,"international","Nous entamons deux jours de #G7 affaires étrangères en Italie !

Nos discussions porteront sur :
👉 La situation au Moyen-Orient, au Liban et à Gaza,
👉 Le soutien du G7 à l’Ukraine,
👉 Les partenariats du G7 dans l’Indo-Pacifique et en Afrique.","2024-11-29T10:58:25.541186Z","https://bsky.app/profile/jnbarrot.bsky.social/post/3lbrwdcrdvs2y","mouvementdemocrate.bsky.social"
"['', '']",66,"1","2024-11-29T10:58:34.551267Z","2024-11-25 08:50:33.139000","3lbr5dp7jpc26",8.676,1,"[]","Mouvement Démocrate","","","","",0,2,"{""choices"":[""international"",""social""]}","✊🙋‍♀️ Journée internationale pour l’élimination des #violences à l’égard des #femmes

En 2024, 122 #féminicides ont été commis. 

💜 Éduquer, protéger, punir : ce combat est le nôtre aux côtés des associations, des victimes et de chaque citoyen engagé. Chaque femme doit se sentir en sécurité.","2024-11-29T10:58:34.551267Z","https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3lbr5dp7jpc26","mouvementdemocrate.bsky.social"
"[]",67,"1","2024-11-29T10:58:42.380220Z","2024-11-24 13:50:34.056000","3lbp4bae67c2c+mouvementdemocrate.bsky.social",7.497,21,"[]","Mouvement Démocrate","3lbp4bae67c2c","reposted","https://bsky.app/profile/jnbarrot.bsky.social/post/3lbp4bae67c2c","jnbarrot.bsky.social",0,11,"autre","Face aux défis du monde et afin d’éviter la chienlit, nous avons besoin de grandeur d’âme, pas de petitesse politicienne.","2024-11-29T10:58:42.380220Z","https://bsky.app/profile/jnbarrot.bsky.social/post/3lbp4bae67c2c","mouvementdemocrate.bsky.social"
"['', '']",68,"1","2024-11-29T10:58:54.945515Z","2024-11-24 12:30:15.855000","3lboyvkcoas2f+mouvementdemocrate.bsky.social",19.75,0,"[]","Mouvement Démocrate","3lboyvkcoas2f","reposted","https://bsky.app/profile/maudgatel.bsky.social/post/3lboyvkcoas2f","maudgatel.bsky.social",0,2,"vie politique","Nos #ParisEspresso se poursuivent. Après #Paris16 hier c’est au tour des habitants de #Paris14 de nous dire quelles sont leurs priorités pour le #Paris de demain. @mouvementdemocrate.bsky.social","2024-12-26T09:24:28.215326Z","https://bsky.app/profile/maudgatel.bsky.social/post/3lboyvkcoas2f","mouvementdemocrate.bsky.social"
"[]",69,"1","2024-11-29T10:59:14.660863Z","2024-11-24 12:29:29.029000","3lboz4b45gc2g",19.396,6,"[]","Mouvement Démocrate","","","","",0,5,"{""choices"":[""international"",""police \/ justice""]}","« Dans quelques jours rentreront au front 2300 soldats ukrainiens formés et équipés en France.
Dans quelques semaines, ça sera un mirage français qui volera dans le ciel de l’Ukraine. » 

🗣️ @jnbarrot.bsky.social, ministre de l'Europe et des Affaires étrangères, vice-président du MoDem","2024-11-29T10:59:14.660863Z","https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3lboz4b45gc2g","mouvementdemocrate.bsky.social"
"[]",70,"1","2024-11-29T10:59:33.178950Z","2024-11-22 10:05:02.569000","3lbjprud26s2j+mouvementdemocrate.bsky.social",18.187,47,"['https://www.lefigaro.fr/vox/monde/jean-noel-barrot-et-david-lammy-luttons-contre-la-poutinisation-du-monde-20241121']","Mouvement Démocrate","3lbjprud26s2j","reposted","https://bsky.app/profile/jnbarrot.bsky.social/post/3lbjprud26s2j","jnbarrot.bsky.social",1,14,"international","À Londres aujourd’hui avec mon homologue David Lammy pour réaffirmer un message clair : face au risque de « poutinisation » du monde, gardons le droit international et l’action multilatérale comme boussole. 🇫🇷🇬🇧

Retrouvez notre tribune dans @lefigaro.bsky.social  ⤵️
www.lefigaro.fr/vox/monde/je...","2024-11-29T10:59:33.178950Z","https://bsky.app/profile/jnbarrot.bsky.social/post/3lbjprud26s2j","mouvementdemocrate.bsky.social"
"[]",71,"1","2024-11-29T10:59:42.989204Z","2024-11-26 08:47:08.359000","3lbtnmjepes2p",14.09,199,"['https://www.20minutes.fr/politique/assemblee_nationale/4123320-20241126-motion-censure-retailleau-pen-prend-risque-voir-rousseau-boyard-gouvernement']","Sandrine Rousseau","","","","",21,9,"vie politique","Cela sera-t-il pire que Retailleau à l’intérieur ? 

www.20minutes.fr/politique/as...","2024-12-27T14:30:16.931906Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lbtnmjepes2p","sandrousseau.bsky.social"
"[]",72,"1","2024-11-29T11:00:00.068536Z","2024-11-26 08:14:09.794000","3lbtlrkhoyk2p",16.708,126,"['https://www.mediapart.fr/journal/ecologie/251124/a69-une-possible-decision-d-annulation-dans-quinze-jours?utm_source=global&utm_medium=social&utm_campaign=SharingApp&xtor=CS3-5']","Sandrine Rousseau","","","","",9,20,"environnement","Quand l’espoir renaît. ✨
Il est quand même incroyable qu’il y ait besoin d’argumenter contre ce projet à l’heure où le réchauffement climatique s’emballe littéralement. 
👋 Carole Delga.
 #StopA69

A69 : une possible décision d’annulation dans quinze jours www.mediapart.fr/journal/ecol...","2024-11-29T11:00:00.068536Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lbtlrkhoyk2p","sandrousseau.bsky.social"
"[]",73,"1","2024-11-29T11:00:12.999371Z","2024-11-26 06:08:32.958000","3lbtbx34c222s+sandrousseau.bsky.social",12.593,625,"[]","Sandrine Rousseau","3lbtbx34c222s","reposted","https://bsky.app/profile/jdiscajdisrien.bsky.social/post/3lbtbx34c222s","jdiscajdisrien.bsky.social",11,168,"social","En 39 ans, les Restos du Coeur sont passés de 8 millions à 171 millions de repas distribués par an. 
Une vraie success-story à la française !

Y'a pas à dire le Capitalisme, c'est fort !","2024-11-29T11:00:12.999371Z","https://bsky.app/profile/jdiscajdisrien.bsky.social/post/3lbtbx34c222s","sandrousseau.bsky.social"
"[]",74,"1","2024-11-29T11:00:27.965475Z","2024-11-25 20:21:18.357000","3lbsdwugyl22p",14.669,507,"[]","Sandrine Rousseau","","","","",26,85,"{""choices"":[""social"",""police \/ justice""]}","25 novembre 
- 130 femmes tuees chaque année
- 244000 victimes de violences conjugales 
- un viol ou une tentative de viol toutes les 2 minutes 30

Et… 0,7% de condamnation 
Pas 1€ de plus dans le budget de l’Etat.

La révolution sera féministe. 
✊🏼✊🏿✊🏻✊
#25novembre","2024-11-29T11:00:27.965475Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lbsdwugyl22p","sandrousseau.bsky.social"
"[]",76,"1","2024-11-29T11:00:42.483913Z","2024-11-25 07:30:11.680000","3lbqytz42ss2p",10.35,97,"[]","Sandrine Rousseau","3lbq6h63s6k2x","quoted","https://bsky.app/profile/valousansnom.bsky.social/post/3lbq6h63s6k2x","valousansnom.bsky.social",8,8,"autre","Merci !","2024-11-29T11:00:42.483913Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lbqytz42ss2p","sandrousseau.bsky.social"
"['', '']",77,"1","2024-11-29T11:00:51.983711Z","2024-11-24 21:47:52.651000","3lbpy3vqoz22x+sandrousseau.bsky.social",9.176,25,"[]","Sandrine Rousseau","3lbpy3vqoz22x","reposted","https://bsky.app/profile/valousansnom.bsky.social/post/3lbpy3vqoz22x","valousansnom.bsky.social",2,2,"autre","#ConseilDeLecture pour bien commencer la semaine ! 
Pop Fascisme de @pierreplottu.bsky.social et @mmace.bsky.social et Ce Qui Nous Porte de @sandrousseau.bsky.social. ❤️ 
Les Conseils de lecture c'est le dimanche !","2024-11-29T11:00:51.983711Z","https://bsky.app/profile/valousansnom.bsky.social/post/3lbpy3vqoz22x","sandrousseau.bsky.social"
"['', '']",78,"1","2024-11-29T11:00:59.580649Z","2024-11-23 14:57:33.439000","3lbmqw4i4222j",7.259,740,"[]","Sandrine Rousseau","","","","",62,65,"{""choices"":[""social"",""police \/ justice""]}","Féministes en lutte contre les feminicides et les violences patriarcales, partout, tout le temps.
La révolution sera féministe 
💜✊🏼❤️‍🔥
#25novembre #NousToutes","2024-11-29T11:00:59.580649Z","https://bsky.app/profile/sandrousseau.bsky.social/post/3lbmqw4i4222j","sandrousseau.bsky.social"
