inner_id;topic;topic_idx;data.text;data.name;file_upload;id;data.url;data.username;data.date
66;"[""international""]";[8];"Nous entamons deux jours de #G7 affaires étrangères en Italie !

Nos discussions porteront sur :
👉 La situation au Moyen-Orient, au Liban et à Gaza,
👉 Le soutien du G7 à l’Ukraine,
👉 Les partenariats du G7 dans l’Indo-Pacifique et en Afrique.";Mouvement Démocrate;1de050d6-bluesky-comptes-politiques-2_.csv;66;https://bsky.app/profile/jnbarrot.bsky.social/post/3lbrwdcrdvs2y;mouvementdemocrate.bsky.social;2024-11-25 16:26:04.251000
67;"[""international"",""social""]";[8,11];"✊🙋‍♀️ Journée internationale pour l’élimination des #violences à l’égard des #femmes

En 2024, 122 #féminicides ont été commis. 

💜 Éduquer, protéger, punir : ce combat est le nôtre aux côtés des associations, des victimes et de chaque citoyen engagé. Chaque femme doit se sentir en sécurité.";Mouvement Démocrate;1de050d6-bluesky-comptes-politiques-2_.csv;67;https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3lbr5dp7jpc26;mouvementdemocrate.bsky.social;2024-11-25 08:50:33.139000
68;"[""autre""]";[0];Face aux défis du monde et afin d’éviter la chienlit, nous avons besoin de grandeur d’âme, pas de petitesse politicienne.;Mouvement Démocrate;1de050d6-bluesky-comptes-politiques-2_.csv;68;https://bsky.app/profile/jnbarrot.bsky.social/post/3lbp4bae67c2c;mouvementdemocrate.bsky.social;2024-11-24 13:50:34.056000
69;"[""vie politique""]";[15];Nos #ParisEspresso se poursuivent. Après #Paris16 hier c’est au tour des habitants de #Paris14 de nous dire quelles sont leurs priorités pour le #Paris de demain. @mouvementdemocrate.bsky.social;Mouvement Démocrate;1de050d6-bluesky-comptes-politiques-2_.csv;69;https://bsky.app/profile/maudgatel.bsky.social/post/3lboyvkcoas2f;mouvementdemocrate.bsky.social;2024-11-24 12:30:15.855000
70;"[""international"",""sécurité / justice""]";[8,14];"« Dans quelques jours rentreront au front 2300 soldats ukrainiens formés et équipés en France.
Dans quelques semaines, ça sera un mirage français qui volera dans le ciel de l’Ukraine. » 

🗣️ @jnbarrot.bsky.social, ministre de l'Europe et des Affaires étrangères, vice-président du MoDem";Mouvement Démocrate;1de050d6-bluesky-comptes-politiques-2_.csv;70;https://bsky.app/profile/mouvementdemocrate.bsky.social/post/3lboz4b45gc2g;mouvementdemocrate.bsky.social;2024-11-24 12:29:29.029000
71;"[""international""]";[8];"À Londres aujourd’hui avec mon homologue David Lammy pour réaffirmer un message clair : face au risque de « poutinisation » du monde, gardons le droit international et l’action multilatérale comme boussole. 🇫🇷🇬🇧

Retrouvez notre tribune dans @lefigaro.bsky.social  ⤵️
www.lefigaro.fr/vox/monde/je...";Mouvement Démocrate;1de050d6-bluesky-comptes-politiques-2_.csv;71;https://bsky.app/profile/jnbarrot.bsky.social/post/3lbjprud26s2j;mouvementdemocrate.bsky.social;2024-11-22 10:05:02.569000
72;"[""vie politique""]";[15];"Cela sera-t-il pire que Retailleau à l’intérieur ? 

www.20minutes.fr/politique/as...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;72;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbtnmjepes2p;sandrousseau.bsky.social;2024-11-26 08:47:08.359000
73;"[""environnement""]";[2];"Quand l’espoir renaît. ✨
Il est quand même incroyable qu’il y ait besoin d’argumenter contre ce projet à l’heure où le réchauffement climatique s’emballe littéralement. 
👋 Carole Delga.
 #StopA69

A69 : une possible décision d’annulation dans quinze jours www.mediapart.fr/journal/ecol...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;73;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbtlrkhoyk2p;sandrousseau.bsky.social;2024-11-26 08:14:09.794000
74;"[""social""]";[11];"En 39 ans, les Restos du Coeur sont passés de 8 millions à 171 millions de repas distribués par an. 
Une vraie success-story à la française !

Y'a pas à dire le Capitalisme, c'est fort !";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;74;https://bsky.app/profile/jdiscajdisrien.bsky.social/post/3lbtbx34c222s;sandrousseau.bsky.social;2024-11-26 06:08:32.958000
75;"[""social"",""sécurité / justice""]";[11,14];"25 novembre 
- 130 femmes tuees chaque année
- 244000 victimes de violences conjugales 
- un viol ou une tentative de viol toutes les 2 minutes 30

Et… 0,7% de condamnation 
Pas 1€ de plus dans le budget de l’Etat.

La révolution sera féministe. 
✊🏼✊🏿✊🏻✊
#25novembre";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;75;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbsdwugyl22p;sandrousseau.bsky.social;2024-11-25 20:21:18.357000
76;"[""autre""]";[0];Merci !;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;76;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbqytz42ss2p;sandrousseau.bsky.social;2024-11-25 07:30:11.680000
77;"[""autre""]";[0];"#ConseilDeLecture pour bien commencer la semaine ! 
Pop Fascisme de @pierreplottu.bsky.social et @mmace.bsky.social et Ce Qui Nous Porte de @sandrousseau.bsky.social. ❤️ 
Les Conseils de lecture c'est le dimanche !";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;77;https://bsky.app/profile/valousansnom.bsky.social/post/3lbpy3vqoz22x;sandrousseau.bsky.social;2024-11-24 21:47:52.651000
78;"[""social"",""sécurité / justice""]";[11,14];"Féministes en lutte contre les feminicides et les violences patriarcales, partout, tout le temps.
La révolution sera féministe 
💜✊🏼❤️‍🔥
#25novembre #NousToutes";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;78;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbmqw4i4222j;sandrousseau.bsky.social;2024-11-23 14:57:33.439000
79;"[""social"",""sécurité / justice""]";[11,14];"Depuis le début du mandat d’Emmanuel Macron, 1000 femmes sont mortes de feminicides. 
Une place dans le 13e arrondissement est dédiée à toutes ces femmes victimes de la violence des hommes. 
#25novembre";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;79;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbmg477w322c;sandrousseau.bsky.social;2024-11-23 11:44:06.483000
80;"[""autre""]";[0];Fin de l’impunité ?;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;80;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbibozgcyk2r;sandrousseau.bsky.social;2024-11-21 20:14:30.275000
81;"[""international"",""social""]";[8,11];"États-Unis: «Trump a profité de la séparation entre sexisme et capitalisme fossile» 

Par Mickaël Correia";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;81;https://bsky.app/profile/mediapart.fr/post/3lbi7gmq53f2p;sandrousseau.bsky.social;2024-11-21 19:42:38.593000
82;"[""social""]";[11];"Énorme pensée et soutien aux 300000 personnes à la rue, dont 3000 enfants. ❄️

Nous pourrions faire tellement différemment. #NFP";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;82;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbi5wzjob22r;sandrousseau.bsky.social;2024-11-21 19:07:23.852000
83;"[""autre""]";[0];Bienvenue sur mon compte Bluesky ! Suivez mes actualités à l'Assemblée nationale et sur ma circonscription à Bordeaux.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;83;https://bsky.app/profile/nicolas-thierry.bsky.social/post/3lbfkipmhd22v;sandrousseau.bsky.social;2024-11-20 18:17:30.289000
84;"[""social""]";[11];"#StopA69 plus que jamais ! 
🐿️🐿️🐿️";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;84;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbfcdpomg226;sandrousseau.bsky.social;2024-11-20 15:48:05.489000
85;"[""social""]";[11];Mobilisons nous pour la Journée du souvenir trans;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;85;https://bsky.app/profile/lesecolosparis5.bsky.social/post/3lbfbbx7hq32x;sandrousseau.bsky.social;2024-11-20 15:29:29.906000
86;"[""social""]";[11];"🔴Coup de théâtre : le Rapporteur public rend un avis négatif à propos du chantier de l'A69 !!!

Si le tribunal administratif suit cet avis, l'A69 devra s'arrêter";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;86;https://bsky.app/profile/bonpote.com/post/3lbf5hxm7zs27;sandrousseau.bsky.social;2024-11-20 15:27:38.176000
87;"[""autre""]";[0];"Ohlala mais non ! 
Refus total de cette nouvelle. 
www.lemonde.fr/livres/artic...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;87;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbet73v6xs26;sandrousseau.bsky.social;2024-11-20 11:17:04.388000
88;"[""autre""]";[0];Go go go.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;88;https://bsky.app/profile/sandrousseau.bsky.social/post/3lberdusens26;sandrousseau.bsky.social;2024-11-20 10:43:57.242000
89;"[""économie""]";[3];Ah, ça y est, les faux comptes arrivent.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;89;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbep7zalsk26;sandrousseau.bsky.social;2024-11-20 10:06:00.203000
90;"[""vie politique""]";[15];Soutien immense chère Judith Godrèche.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;90;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbeickx4mk26;sandrousseau.bsky.social;2024-11-20 08:02:09.682000
91;"[""pouvoir d’achat""]";[10];"« Il y a plus de dignité dans la manière dont les personnes sans le sou gèrent leur budget que dans le moindre de vos décrets ». 
#Deremboursement #QAG

youtu.be/XZB5f9PwKPU?...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;91;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbeemaup7k26;sandrousseau.bsky.social;2024-11-20 06:55:59.694000
92;"[""vie politique""]";[15];"Il y a le vase en cristal de Mamie et … François Begaudeau. 
Même fragilité.";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;92;https://bsky.app/profile/sandrousseau.bsky.social/post/3lbbypgijgs26;sandrousseau.bsky.social;2024-11-19 08:17:41.871000
93;"[""autre""]";[0];"Je profite du retour de @sandrousseau.bsky.social sur @bsky.app pour vous partager le dernier épisode de #WorkinClass.

La semaine pro, on se retrouve pour un épisode spécial 🇺🇸, avec @vinpons.bsky.social, économiste à Harvard et auteur du livre « Portes à portes »

open.spotify.com/show/1M14mxt...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;93;https://bsky.app/profile/sebastienbgy.bsky.social/post/3lbaizkfwec2y;sandrousseau.bsky.social;2024-11-18 22:12:12.164000
94;"[""autre""]";[0];Retour.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;94;https://bsky.app/profile/sandrousseau.bsky.social/post/3lb7vh3jxdl2r;sandrousseau.bsky.social;2024-11-18 12:14:01.246000
95;"[""vie politique""]";[15];Non, Gerard Depardieu n’est pas l’honneur de la France. Mais où ce cauchemar va t il finir? #Macron;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;95;https://bsky.app/profile/sandrousseau.bsky.social/post/3kgyygyssov2e;sandrousseau.bsky.social;2023-12-20 21:23:59.071000
96;"[""autre""]";[0];Gueule de bois.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;96;https://bsky.app/profile/sandrousseau.bsky.social/post/3kgxtjqjjl727;sandrousseau.bsky.social;2023-12-20 10:23:22.596000
97;"[""vie politique""]";[15];Premier jour de la minorité présidentielle.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;97;https://bsky.app/profile/sandrousseau.bsky.social/post/3kgcaezekrh2e;sandrousseau.bsky.social;2023-12-11 20:14:48.498000
98;"[""international""]";[8];"Depuis plusieurs jours je me demande comment parler de #Gaza pour que cela soit entendu? 
70% des victimes sont des femmes et des enfants.
La moitié des bâtiments de Gaza sont détruits.
Ce que cherche Netanyahu est-ce l’évacuation de la population en Égypte et la récupération du territoire ?";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;98;https://bsky.app/profile/sandrousseau.bsky.social/post/3kfzitjljrw2a;sandrousseau.bsky.social;2023-12-08 08:52:07.578000
99;"[""social"",""sécurité / justice""]";[11,14];On psychiatrise trop les violences sexuelles, que ce soit pour les victimes (jugées instables, bipolaires etc) ou pour les agresseurs. Ça participe de la culture du viol. Là en l’occurrence il y a un homme puissant, qui se sait en impunité et qui en profite.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;99;https://bsky.app/profile/sandrousseau.bsky.social/post/3kfy5doh4nv2u;sandrousseau.bsky.social;2023-12-07 19:53:44.669000
100;"[""autre""]";[0];Trop facile.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;100;https://bsky.app/profile/sandrousseau.bsky.social/post/3kfxzgkq32v2f;sandrousseau.bsky.social;2023-12-07 18:43:46.677000
101;"[""autre""]";[0];www.lemonde.fr/idees/articl...;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;101;https://bsky.app/profile/sandrousseau.bsky.social/post/3kfwsbdr5la26;sandrousseau.bsky.social;2023-12-07 07:02:55.642000
102;"[""environnement""]";[2];"Si nous étions raisonnables, cette cop28, le fait que nous allons atteindre les +1,5 degrés en 7 ans, devrait nous faire nous lever, résister et désobéir à toutes les secondes de nos vies.
Go. 

www.lemonde.fr/planete/arti...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;102;https://bsky.app/profile/sandrousseau.bsky.social/post/3kfskd7w4a22z;sandrousseau.bsky.social;2023-12-05 14:30:09.868000
103;"[""immigration""]";[7];2h12 ce samedi matin, la loi Asile Immigration vient d’être adoptée en commission des lois. Tristesse et inquiétude.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;103;https://bsky.app/profile/sandrousseau.bsky.social/post/3kfjmfsx4n22c;sandrousseau.bsky.social;2023-12-02 01:13:26.756000
104;"[""environnement""]";[2];À quel moment avez vous mis votre raison de vivre dans la défense du nucléaire ?;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;104;https://bsky.app/profile/sandrousseau.bsky.social/post/3kffkirccwf2x;sandrousseau.bsky.social;2023-11-30 10:28:39.223000
105;"[""autre""]";[0];"Laissez Tolkien tranquille les fascistes !
www.nouvelobs.com/idees/202311...";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;105;https://bsky.app/profile/sandrousseau.bsky.social/post/3kf6nxpy7uu2x;sandrousseau.bsky.social;2023-11-27 16:42:04.242000
106;"[""vie politique""]";[15];"Se faire insulter par l’extrême droite, la gauche, les macronistes, les mangeurs de viande, les défenseurs de la Palestine, les récupérateurs de Thomas,... Bref, se faire insulter.

2023.";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;106;https://bsky.app/profile/sandrousseau.bsky.social/post/3kf4nevcltl2b;sandrousseau.bsky.social;2023-11-26 21:26:12.556000
107;"[""social""]";[11];Survivre en patriarcat est un défi.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;107;https://bsky.app/profile/sandrousseau.bsky.social/post/3kezgrc7vgm2m;sandrousseau.bsky.social;2023-11-25 14:49:53.586000
108;"[""autre""]";[0];"De mes petites mains, avec soin, j’ai peint sur le mur de ma permanence les couleurs de la #Nupes. 
Voilà. S’il devait n’en rester qu’une, je serai celle-ci.";Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;108;https://bsky.app/profile/sandrousseau.bsky.social/post/3kex2rywvdn2f;sandrousseau.bsky.social;2023-11-24 16:10:12.865000
109;"[""sécurité / justice""]";[14];5 septembre 2013-23 novembre 2023. L’information judiciaire contre le docteur T., visé par 128 plaintes pour viols et agressions sexuelles, s’est achevée cette semaine. Omettant un tiers des victimes présumées. lesjours.fr/obsessio...;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;109;https://bsky.app/profile/lesjours.fr/post/3keux5z52ii2f;sandrousseau.bsky.social;2023-11-23 21:25:20.503000
110;"[""autre""]";[0];Mais oui !;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;110;https://bsky.app/profile/sandrousseau.bsky.social/post/3kev3rv2oxf2n;sandrousseau.bsky.social;2023-11-23 21:22:43.249000
111;"[""vie politique""]";[15];Revoir les codes politiques pour que ce ne soit plus uniquement un monde d’hommes de pouvoir.  www.liberation.fr/politique/sa...;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;111;https://bsky.app/profile/sandrousseau.bsky.social/post/3ker3xpl7b42h;sandrousseau.bsky.social;2023-11-22 07:15:19.783000
112;"[""autre""]";[0];Drame en deux actes.;Sandrine Rousseau;867dc5f1-bluesky-comptes-politiques-3_.csv;112;https://bsky.app/profile/sandrousseau.bsky.social/post/3kemyakny2w2l;sandrousseau.bsky.social;2023-11-20 15:58:02.796000
